Type,ID,Name,Color
Reaction,R01287,O-acetyl-L-homoserine:hydrogen sulfide S-(3-amino-3-carboxypropyl)transferase; O-acetyl-L-homoserine acetate-lyase (adding hydrogen sulfide); O-Acetyl-L-homoserine + Hydrogen sulfide <=> L-Homocysteine + Acetate,#FFC95E
Reaction,R00585,L-Serine:pyruvate aminotransferase; L-Serine + Pyruvate <=> Hydroxypyruvate + L-Alanine,#B3B3E6
Reaction,R00585,L-Serine:pyruvate aminotransferase; L-Serine + Pyruvate <=> Hydroxypyruvate + L-Alanine,#B3B3E6
Reaction,R00585,L-Serine:pyruvate aminotransferase; L-Serine + Pyruvate <=> Hydroxypyruvate + L-Alanine,#B3B3E6
Reaction,R00585,L-Serine:pyruvate aminotransferase; L-Serine + Pyruvate <=> Hydroxypyruvate + L-Alanine,#B3B3E6
Reaction,R00585,L-Serine:pyruvate aminotransferase; L-Serine + Pyruvate <=> Hydroxypyruvate + L-Alanine,#B3B3E6
Reaction,R00585,L-Serine:pyruvate aminotransferase; L-Serine + Pyruvate <=> Hydroxypyruvate + L-Alanine,#B3B3E6
Reaction,R00585,L-Serine:pyruvate aminotransferase; L-Serine + Pyruvate <=> Hydroxypyruvate + L-Alanine,#B3B3E6
Reaction,R00585,L-Serine:pyruvate aminotransferase; L-Serine + Pyruvate <=> Hydroxypyruvate + L-Alanine,#B3B3E6
Reaction,R00585,L-Serine:pyruvate aminotransferase; L-Serine + Pyruvate <=> Hydroxypyruvate + L-Alanine,#B3B3E6
Reaction,R00585,L-Serine:pyruvate aminotransferase; L-Serine + Pyruvate <=> Hydroxypyruvate + L-Alanine,#B3B3E6
Reaction,R00585,L-Serine:pyruvate aminotransferase; L-Serine + Pyruvate <=> Hydroxypyruvate + L-Alanine,#B3B3E6
Reaction,R00585,L-Serine:pyruvate aminotransferase; L-Serine + Pyruvate <=> Hydroxypyruvate + L-Alanine,#B3B3E6
Reaction,R00585,L-Serine:pyruvate aminotransferase; L-Serine + Pyruvate <=> Hydroxypyruvate + L-Alanine,#B3B3E6
Reaction,R00585,L-Serine:pyruvate aminotransferase; L-Serine + Pyruvate <=> Hydroxypyruvate + L-Alanine,#B3B3E6
Reaction,R00585,L-Serine:pyruvate aminotransferase; L-Serine + Pyruvate <=> Hydroxypyruvate + L-Alanine,#B3B3E6
Reaction,R00585,L-Serine:pyruvate aminotransferase; L-Serine + Pyruvate <=> Hydroxypyruvate + L-Alanine,#B3B3E6
Reaction,R00585,L-Serine:pyruvate aminotransferase; L-Serine + Pyruvate <=> Hydroxypyruvate + L-Alanine,#B3B3E6
Reaction,R00585,L-Serine:pyruvate aminotransferase; L-Serine + Pyruvate <=> Hydroxypyruvate + L-Alanine,#B3B3E6
Reaction,R00585,L-Serine:pyruvate aminotransferase; L-Serine + Pyruvate <=> Hydroxypyruvate + L-Alanine,#B3B3E6
Reaction,R00585,L-Serine:pyruvate aminotransferase; L-Serine + Pyruvate <=> Hydroxypyruvate + L-Alanine,#B3B3E6
Reaction,R00585,L-Serine:pyruvate aminotransferase; L-Serine + Pyruvate <=> Hydroxypyruvate + L-Alanine,#B3B3E6
Reaction,R01565,"N,N-dimethylglycine:electron-transfer flavoprotein oxidoreductase (demethylating); N,N-Dimethylglycine + Electron-transferring flavoprotein + H2O <=> Sarcosine + Formaldehyde + Reduced electron-transferring flavoprotein",#FFCD68
Reaction,R02821,"Trimethylaminoacetate:L-homosysteine S-methyltransferase; Betaine + L-Homocysteine <=> N,N-Dimethylglycine + L-Methionine",#FFC95D
Reaction,R00895,L-Cysteine:2-oxoglutarate aminotransferase; L-Cysteine + 2-Oxoglutarate <=> Mercaptopyruvate + L-Glutamate,#FFC758
Reaction,R03718,Choloyl-CoA:glycine N-choloyltransferase; Choloyl-CoA + Glycine <=> CoA + Glycocholate,#83CDCD
Reaction,R03718,Choloyl-CoA:glycine N-choloyltransferase; Choloyl-CoA + Glycine <=> CoA + Glycocholate,#83CDCD
Reaction,R03718,Choloyl-CoA:glycine N-choloyltransferase; Choloyl-CoA + Glycine <=> CoA + Glycocholate,#83CDCD
Reaction,R03718,Choloyl-CoA:glycine N-choloyltransferase; Choloyl-CoA + Glycine <=> CoA + Glycocholate,#83CDCD
Reaction,R03718,Choloyl-CoA:glycine N-choloyltransferase; Choloyl-CoA + Glycine <=> CoA + Glycocholate,#83CDCD
Reaction,R03718,Choloyl-CoA:glycine N-choloyltransferase; Choloyl-CoA + Glycine <=> CoA + Glycocholate,#83CDCD
Reaction,R03718,Choloyl-CoA:glycine N-choloyltransferase; Choloyl-CoA + Glycine <=> CoA + Glycocholate,#83CDCD
Reaction,R03718,Choloyl-CoA:glycine N-choloyltransferase; Choloyl-CoA + Glycine <=> CoA + Glycocholate,#83CDCD
Reaction,R03718,Choloyl-CoA:glycine N-choloyltransferase; Choloyl-CoA + Glycine <=> CoA + Glycocholate,#83CDCD
Reaction,R03718,Choloyl-CoA:glycine N-choloyltransferase; Choloyl-CoA + Glycine <=> CoA + Glycocholate,#83CDCD
Reaction,R03718,Choloyl-CoA:glycine N-choloyltransferase; Choloyl-CoA + Glycine <=> CoA + Glycocholate,#83CDCD
Reaction,R01278,hexadecanoyl-CoA:NADP+ trans-2-oxidoreductase; trans-Hexadec-2-enoyl-CoA reductase; Palmitoyl-CoA + NADP+ <=> trans-Hexadec-2-enoyl-CoA + NADPH + H+,#79C9C9
Reaction,R04738,(S)-3-Hydroxyhexadecanoyl-CoA hydro-lyase; (S)-3-Hydroxyhexadecanoyl-CoA <=> trans-Hexadec-2-enoyl-CoA + H2O,#80CCCC
Reaction,R04737,(S)-3-Hydroxyhexadecanoyl-CoA:NAD+ oxidoreductase; (S)-3-Hydroxyhexadecanoyl-CoA + NAD+ <=> 3-Oxopalmitoyl-CoA + NADH + H+,#82CDCD
Reaction,R03991,myristoyl-CoA:acetylCoA C-myristoyltransferase; Tetradecanoyl-CoA + Acetyl-CoA <=> CoA + 3-Oxopalmitoyl-CoA,#7CCBCB
Reaction,R03991,myristoyl-CoA:acetylCoA C-myristoyltransferase; Tetradecanoyl-CoA + Acetyl-CoA <=> CoA + 3-Oxopalmitoyl-CoA,#7CCBCB
Reaction,R03991,myristoyl-CoA:acetylCoA C-myristoyltransferase; Tetradecanoyl-CoA + Acetyl-CoA <=> CoA + 3-Oxopalmitoyl-CoA,#7CCBCB
Reaction,R03991,myristoyl-CoA:acetylCoA C-myristoyltransferase; Tetradecanoyl-CoA + Acetyl-CoA <=> CoA + 3-Oxopalmitoyl-CoA,#7CCBCB
Reaction,R03991,myristoyl-CoA:acetylCoA C-myristoyltransferase; Tetradecanoyl-CoA + Acetyl-CoA <=> CoA + 3-Oxopalmitoyl-CoA,#7CCBCB
Reaction,R03991,myristoyl-CoA:acetylCoA C-myristoyltransferase; Tetradecanoyl-CoA + Acetyl-CoA <=> CoA + 3-Oxopalmitoyl-CoA,#7CCBCB
Reaction,R03991,myristoyl-CoA:acetylCoA C-myristoyltransferase; Tetradecanoyl-CoA + Acetyl-CoA <=> CoA + 3-Oxopalmitoyl-CoA,#7CCBCB
Reaction,R03991,myristoyl-CoA:acetylCoA C-myristoyltransferase; Tetradecanoyl-CoA + Acetyl-CoA <=> CoA + 3-Oxopalmitoyl-CoA,#7CCBCB
Reaction,R03991,myristoyl-CoA:acetylCoA C-myristoyltransferase; Tetradecanoyl-CoA + Acetyl-CoA <=> CoA + 3-Oxopalmitoyl-CoA,#7CCBCB
Reaction,R03991,myristoyl-CoA:acetylCoA C-myristoyltransferase; Tetradecanoyl-CoA + Acetyl-CoA <=> CoA + 3-Oxopalmitoyl-CoA,#7CCBCB
Reaction,R03991,myristoyl-CoA:acetylCoA C-myristoyltransferase; Tetradecanoyl-CoA + Acetyl-CoA <=> CoA + 3-Oxopalmitoyl-CoA,#7CCBCB
Reaction,R03991,myristoyl-CoA:acetylCoA C-myristoyltransferase; Tetradecanoyl-CoA + Acetyl-CoA <=> CoA + 3-Oxopalmitoyl-CoA,#7CCBCB
Reaction,R03991,myristoyl-CoA:acetylCoA C-myristoyltransferase; Tetradecanoyl-CoA + Acetyl-CoA <=> CoA + 3-Oxopalmitoyl-CoA,#7CCBCB
Reaction,R03991,myristoyl-CoA:acetylCoA C-myristoyltransferase; Tetradecanoyl-CoA + Acetyl-CoA <=> CoA + 3-Oxopalmitoyl-CoA,#7CCBCB
Reaction,R03991,myristoyl-CoA:acetylCoA C-myristoyltransferase; Tetradecanoyl-CoA + Acetyl-CoA <=> CoA + 3-Oxopalmitoyl-CoA,#7CCBCB
Reaction,R03991,myristoyl-CoA:acetylCoA C-myristoyltransferase; Tetradecanoyl-CoA + Acetyl-CoA <=> CoA + 3-Oxopalmitoyl-CoA,#7CCBCB
Reaction,R03991,myristoyl-CoA:acetylCoA C-myristoyltransferase; Tetradecanoyl-CoA + Acetyl-CoA <=> CoA + 3-Oxopalmitoyl-CoA,#7CCBCB
Reaction,R03991,myristoyl-CoA:acetylCoA C-myristoyltransferase; Tetradecanoyl-CoA + Acetyl-CoA <=> CoA + 3-Oxopalmitoyl-CoA,#7CCBCB
Reaction,R03991,myristoyl-CoA:acetylCoA C-myristoyltransferase; Tetradecanoyl-CoA + Acetyl-CoA <=> CoA + 3-Oxopalmitoyl-CoA,#7CCBCB
Reaction,R03991,myristoyl-CoA:acetylCoA C-myristoyltransferase; Tetradecanoyl-CoA + Acetyl-CoA <=> CoA + 3-Oxopalmitoyl-CoA,#7CCBCB
Reaction,R03991,myristoyl-CoA:acetylCoA C-myristoyltransferase; Tetradecanoyl-CoA + Acetyl-CoA <=> CoA + 3-Oxopalmitoyl-CoA,#7CCBCB
Reaction,R03991,myristoyl-CoA:acetylCoA C-myristoyltransferase; Tetradecanoyl-CoA + Acetyl-CoA <=> CoA + 3-Oxopalmitoyl-CoA,#7CCBCB
Reaction,R03991,myristoyl-CoA:acetylCoA C-myristoyltransferase; Tetradecanoyl-CoA + Acetyl-CoA <=> CoA + 3-Oxopalmitoyl-CoA,#7CCBCB
Reaction,R03991,myristoyl-CoA:acetylCoA C-myristoyltransferase; Tetradecanoyl-CoA + Acetyl-CoA <=> CoA + 3-Oxopalmitoyl-CoA,#7CCBCB
Reaction,R03991,myristoyl-CoA:acetylCoA C-myristoyltransferase; Tetradecanoyl-CoA + Acetyl-CoA <=> CoA + 3-Oxopalmitoyl-CoA,#7CCBCB
Reaction,R03991,myristoyl-CoA:acetylCoA C-myristoyltransferase; Tetradecanoyl-CoA + Acetyl-CoA <=> CoA + 3-Oxopalmitoyl-CoA,#7CCBCB
Reaction,R03991,myristoyl-CoA:acetylCoA C-myristoyltransferase; Tetradecanoyl-CoA + Acetyl-CoA <=> CoA + 3-Oxopalmitoyl-CoA,#7CCBCB
Reaction,R03991,myristoyl-CoA:acetylCoA C-myristoyltransferase; Tetradecanoyl-CoA + Acetyl-CoA <=> CoA + 3-Oxopalmitoyl-CoA,#7CCBCB
Reaction,R03991,myristoyl-CoA:acetylCoA C-myristoyltransferase; Tetradecanoyl-CoA + Acetyl-CoA <=> CoA + 3-Oxopalmitoyl-CoA,#7CCBCB
Reaction,R03991,myristoyl-CoA:acetylCoA C-myristoyltransferase; Tetradecanoyl-CoA + Acetyl-CoA <=> CoA + 3-Oxopalmitoyl-CoA,#7CCBCB
Reaction,R03991,myristoyl-CoA:acetylCoA C-myristoyltransferase; Tetradecanoyl-CoA + Acetyl-CoA <=> CoA + 3-Oxopalmitoyl-CoA,#7CCBCB
Reaction,R03991,myristoyl-CoA:acetylCoA C-myristoyltransferase; Tetradecanoyl-CoA + Acetyl-CoA <=> CoA + 3-Oxopalmitoyl-CoA,#7CCBCB
Reaction,R03991,myristoyl-CoA:acetylCoA C-myristoyltransferase; Tetradecanoyl-CoA + Acetyl-CoA <=> CoA + 3-Oxopalmitoyl-CoA,#7CCBCB
Reaction,R03991,myristoyl-CoA:acetylCoA C-myristoyltransferase; Tetradecanoyl-CoA + Acetyl-CoA <=> CoA + 3-Oxopalmitoyl-CoA,#7CCBCB
Reaction,R03991,myristoyl-CoA:acetylCoA C-myristoyltransferase; Tetradecanoyl-CoA + Acetyl-CoA <=> CoA + 3-Oxopalmitoyl-CoA,#7CCBCB
Reaction,R03991,myristoyl-CoA:acetylCoA C-myristoyltransferase; Tetradecanoyl-CoA + Acetyl-CoA <=> CoA + 3-Oxopalmitoyl-CoA,#7CCBCB
Reaction,R03991,myristoyl-CoA:acetylCoA C-myristoyltransferase; Tetradecanoyl-CoA + Acetyl-CoA <=> CoA + 3-Oxopalmitoyl-CoA,#7CCBCB
Reaction,R03991,myristoyl-CoA:acetylCoA C-myristoyltransferase; Tetradecanoyl-CoA + Acetyl-CoA <=> CoA + 3-Oxopalmitoyl-CoA,#7CCBCB
Reaction,R03991,myristoyl-CoA:acetylCoA C-myristoyltransferase; Tetradecanoyl-CoA + Acetyl-CoA <=> CoA + 3-Oxopalmitoyl-CoA,#7CCBCB
Reaction,R03991,myristoyl-CoA:acetylCoA C-myristoyltransferase; Tetradecanoyl-CoA + Acetyl-CoA <=> CoA + 3-Oxopalmitoyl-CoA,#7CCBCB
Reaction,R03991,myristoyl-CoA:acetylCoA C-myristoyltransferase; Tetradecanoyl-CoA + Acetyl-CoA <=> CoA + 3-Oxopalmitoyl-CoA,#7CCBCB
Reaction,R03991,myristoyl-CoA:acetylCoA C-myristoyltransferase; Tetradecanoyl-CoA + Acetyl-CoA <=> CoA + 3-Oxopalmitoyl-CoA,#7CCBCB
Reaction,R03991,myristoyl-CoA:acetylCoA C-myristoyltransferase; Tetradecanoyl-CoA + Acetyl-CoA <=> CoA + 3-Oxopalmitoyl-CoA,#7CCBCB
Reaction,R03991,myristoyl-CoA:acetylCoA C-myristoyltransferase; Tetradecanoyl-CoA + Acetyl-CoA <=> CoA + 3-Oxopalmitoyl-CoA,#7CCBCB
Reaction,R03991,myristoyl-CoA:acetylCoA C-myristoyltransferase; Tetradecanoyl-CoA + Acetyl-CoA <=> CoA + 3-Oxopalmitoyl-CoA,#7CCBCB
Reaction,R03991,myristoyl-CoA:acetylCoA C-myristoyltransferase; Tetradecanoyl-CoA + Acetyl-CoA <=> CoA + 3-Oxopalmitoyl-CoA,#7CCBCB
Reaction,R03991,myristoyl-CoA:acetylCoA C-myristoyltransferase; Tetradecanoyl-CoA + Acetyl-CoA <=> CoA + 3-Oxopalmitoyl-CoA,#7CCBCB
Reaction,R03991,myristoyl-CoA:acetylCoA C-myristoyltransferase; Tetradecanoyl-CoA + Acetyl-CoA <=> CoA + 3-Oxopalmitoyl-CoA,#7CCBCB
Reaction,R03991,myristoyl-CoA:acetylCoA C-myristoyltransferase; Tetradecanoyl-CoA + Acetyl-CoA <=> CoA + 3-Oxopalmitoyl-CoA,#7CCBCB
Reaction,R03991,myristoyl-CoA:acetylCoA C-myristoyltransferase; Tetradecanoyl-CoA + Acetyl-CoA <=> CoA + 3-Oxopalmitoyl-CoA,#7CCBCB
Reaction,R03991,myristoyl-CoA:acetylCoA C-myristoyltransferase; Tetradecanoyl-CoA + Acetyl-CoA <=> CoA + 3-Oxopalmitoyl-CoA,#7CCBCB
Reaction,R03991,myristoyl-CoA:acetylCoA C-myristoyltransferase; Tetradecanoyl-CoA + Acetyl-CoA <=> CoA + 3-Oxopalmitoyl-CoA,#7CCBCB
Reaction,R03991,myristoyl-CoA:acetylCoA C-myristoyltransferase; Tetradecanoyl-CoA + Acetyl-CoA <=> CoA + 3-Oxopalmitoyl-CoA,#7CCBCB
Reaction,R03991,myristoyl-CoA:acetylCoA C-myristoyltransferase; Tetradecanoyl-CoA + Acetyl-CoA <=> CoA + 3-Oxopalmitoyl-CoA,#7CCBCB
Reaction,R03991,myristoyl-CoA:acetylCoA C-myristoyltransferase; Tetradecanoyl-CoA + Acetyl-CoA <=> CoA + 3-Oxopalmitoyl-CoA,#7CCBCB
Reaction,R03991,myristoyl-CoA:acetylCoA C-myristoyltransferase; Tetradecanoyl-CoA + Acetyl-CoA <=> CoA + 3-Oxopalmitoyl-CoA,#7CCBCB
Reaction,R03991,myristoyl-CoA:acetylCoA C-myristoyltransferase; Tetradecanoyl-CoA + Acetyl-CoA <=> CoA + 3-Oxopalmitoyl-CoA,#7CCBCB
Reaction,R03991,myristoyl-CoA:acetylCoA C-myristoyltransferase; Tetradecanoyl-CoA + Acetyl-CoA <=> CoA + 3-Oxopalmitoyl-CoA,#7CCBCB
Reaction,R03991,myristoyl-CoA:acetylCoA C-myristoyltransferase; Tetradecanoyl-CoA + Acetyl-CoA <=> CoA + 3-Oxopalmitoyl-CoA,#7CCBCB
Reaction,R03991,myristoyl-CoA:acetylCoA C-myristoyltransferase; Tetradecanoyl-CoA + Acetyl-CoA <=> CoA + 3-Oxopalmitoyl-CoA,#7CCBCB
Reaction,R03991,myristoyl-CoA:acetylCoA C-myristoyltransferase; Tetradecanoyl-CoA + Acetyl-CoA <=> CoA + 3-Oxopalmitoyl-CoA,#7CCBCB
Reaction,R03991,myristoyl-CoA:acetylCoA C-myristoyltransferase; Tetradecanoyl-CoA + Acetyl-CoA <=> CoA + 3-Oxopalmitoyl-CoA,#7CCBCB
Reaction,R03991,myristoyl-CoA:acetylCoA C-myristoyltransferase; Tetradecanoyl-CoA + Acetyl-CoA <=> CoA + 3-Oxopalmitoyl-CoA,#7CCBCB
Reaction,R03991,myristoyl-CoA:acetylCoA C-myristoyltransferase; Tetradecanoyl-CoA + Acetyl-CoA <=> CoA + 3-Oxopalmitoyl-CoA,#7CCBCB
Reaction,R03991,myristoyl-CoA:acetylCoA C-myristoyltransferase; Tetradecanoyl-CoA + Acetyl-CoA <=> CoA + 3-Oxopalmitoyl-CoA,#7CCBCB
Reaction,R03991,myristoyl-CoA:acetylCoA C-myristoyltransferase; Tetradecanoyl-CoA + Acetyl-CoA <=> CoA + 3-Oxopalmitoyl-CoA,#7CCBCB
Reaction,R03991,myristoyl-CoA:acetylCoA C-myristoyltransferase; Tetradecanoyl-CoA + Acetyl-CoA <=> CoA + 3-Oxopalmitoyl-CoA,#7CCBCB
Reaction,R03991,myristoyl-CoA:acetylCoA C-myristoyltransferase; Tetradecanoyl-CoA + Acetyl-CoA <=> CoA + 3-Oxopalmitoyl-CoA,#7CCBCB
Reaction,R03991,myristoyl-CoA:acetylCoA C-myristoyltransferase; Tetradecanoyl-CoA + Acetyl-CoA <=> CoA + 3-Oxopalmitoyl-CoA,#7CCBCB
Reaction,R03991,myristoyl-CoA:acetylCoA C-myristoyltransferase; Tetradecanoyl-CoA + Acetyl-CoA <=> CoA + 3-Oxopalmitoyl-CoA,#7CCBCB
Reaction,R03991,myristoyl-CoA:acetylCoA C-myristoyltransferase; Tetradecanoyl-CoA + Acetyl-CoA <=> CoA + 3-Oxopalmitoyl-CoA,#7CCBCB
Reaction,R03991,myristoyl-CoA:acetylCoA C-myristoyltransferase; Tetradecanoyl-CoA + Acetyl-CoA <=> CoA + 3-Oxopalmitoyl-CoA,#7CCBCB
Reaction,R03989,trans-Tetradec-2-enoyl-CoA reductase; Tetradecanoyl-CoA + NADP+ <=> trans-Tetradec-2-enoyl-CoA + NADPH + H+,#79C9C9
Reaction,R04740,(S)-3-Hydroxytetradecanoyl-CoA hydro-lyase; (S)-3-Hydroxytetradecanoyl-CoA <=> trans-Tetradec-2-enoyl-CoA + H2O,#81CCCC
Reaction,R04739,(S)-3-Hydroxytetradecanoyl-CoA:NAD+ oxidoreductase; (S)-3-Hydroxytetradecanoyl-CoA + NAD+ <=> 3-Oxotetradecanoyl-CoA + NADH,#82CDCD
Reaction,R03858,Lauroyl-CoA:acetyl-CoA C-acyltransferase; Lauroyl-CoA + Acetyl-CoA <=> CoA + 3-Oxotetradecanoyl-CoA,#74C7C7
Reaction,R03858,Lauroyl-CoA:acetyl-CoA C-acyltransferase; Lauroyl-CoA + Acetyl-CoA <=> CoA + 3-Oxotetradecanoyl-CoA,#74C7C7
Reaction,R03858,Lauroyl-CoA:acetyl-CoA C-acyltransferase; Lauroyl-CoA + Acetyl-CoA <=> CoA + 3-Oxotetradecanoyl-CoA,#74C7C7
Reaction,R03858,Lauroyl-CoA:acetyl-CoA C-acyltransferase; Lauroyl-CoA + Acetyl-CoA <=> CoA + 3-Oxotetradecanoyl-CoA,#74C7C7
Reaction,R03858,Lauroyl-CoA:acetyl-CoA C-acyltransferase; Lauroyl-CoA + Acetyl-CoA <=> CoA + 3-Oxotetradecanoyl-CoA,#74C7C7
Reaction,R03858,Lauroyl-CoA:acetyl-CoA C-acyltransferase; Lauroyl-CoA + Acetyl-CoA <=> CoA + 3-Oxotetradecanoyl-CoA,#74C7C7
Reaction,R03858,Lauroyl-CoA:acetyl-CoA C-acyltransferase; Lauroyl-CoA + Acetyl-CoA <=> CoA + 3-Oxotetradecanoyl-CoA,#74C7C7
Reaction,R03858,Lauroyl-CoA:acetyl-CoA C-acyltransferase; Lauroyl-CoA + Acetyl-CoA <=> CoA + 3-Oxotetradecanoyl-CoA,#74C7C7
Reaction,R03858,Lauroyl-CoA:acetyl-CoA C-acyltransferase; Lauroyl-CoA + Acetyl-CoA <=> CoA + 3-Oxotetradecanoyl-CoA,#74C7C7
Reaction,R03858,Lauroyl-CoA:acetyl-CoA C-acyltransferase; Lauroyl-CoA + Acetyl-CoA <=> CoA + 3-Oxotetradecanoyl-CoA,#74C7C7
Reaction,R03858,Lauroyl-CoA:acetyl-CoA C-acyltransferase; Lauroyl-CoA + Acetyl-CoA <=> CoA + 3-Oxotetradecanoyl-CoA,#74C7C7
Reaction,R03858,Lauroyl-CoA:acetyl-CoA C-acyltransferase; Lauroyl-CoA + Acetyl-CoA <=> CoA + 3-Oxotetradecanoyl-CoA,#74C7C7
Reaction,R03858,Lauroyl-CoA:acetyl-CoA C-acyltransferase; Lauroyl-CoA + Acetyl-CoA <=> CoA + 3-Oxotetradecanoyl-CoA,#74C7C7
Reaction,R03858,Lauroyl-CoA:acetyl-CoA C-acyltransferase; Lauroyl-CoA + Acetyl-CoA <=> CoA + 3-Oxotetradecanoyl-CoA,#74C7C7
Reaction,R03858,Lauroyl-CoA:acetyl-CoA C-acyltransferase; Lauroyl-CoA + Acetyl-CoA <=> CoA + 3-Oxotetradecanoyl-CoA,#74C7C7
Reaction,R03858,Lauroyl-CoA:acetyl-CoA C-acyltransferase; Lauroyl-CoA + Acetyl-CoA <=> CoA + 3-Oxotetradecanoyl-CoA,#74C7C7
Reaction,R03858,Lauroyl-CoA:acetyl-CoA C-acyltransferase; Lauroyl-CoA + Acetyl-CoA <=> CoA + 3-Oxotetradecanoyl-CoA,#74C7C7
Reaction,R03858,Lauroyl-CoA:acetyl-CoA C-acyltransferase; Lauroyl-CoA + Acetyl-CoA <=> CoA + 3-Oxotetradecanoyl-CoA,#74C7C7
Reaction,R03858,Lauroyl-CoA:acetyl-CoA C-acyltransferase; Lauroyl-CoA + Acetyl-CoA <=> CoA + 3-Oxotetradecanoyl-CoA,#74C7C7
Reaction,R03858,Lauroyl-CoA:acetyl-CoA C-acyltransferase; Lauroyl-CoA + Acetyl-CoA <=> CoA + 3-Oxotetradecanoyl-CoA,#74C7C7
Reaction,R03858,Lauroyl-CoA:acetyl-CoA C-acyltransferase; Lauroyl-CoA + Acetyl-CoA <=> CoA + 3-Oxotetradecanoyl-CoA,#74C7C7
Reaction,R03858,Lauroyl-CoA:acetyl-CoA C-acyltransferase; Lauroyl-CoA + Acetyl-CoA <=> CoA + 3-Oxotetradecanoyl-CoA,#74C7C7
Reaction,R03858,Lauroyl-CoA:acetyl-CoA C-acyltransferase; Lauroyl-CoA + Acetyl-CoA <=> CoA + 3-Oxotetradecanoyl-CoA,#74C7C7
Reaction,R03858,Lauroyl-CoA:acetyl-CoA C-acyltransferase; Lauroyl-CoA + Acetyl-CoA <=> CoA + 3-Oxotetradecanoyl-CoA,#74C7C7
Reaction,R03858,Lauroyl-CoA:acetyl-CoA C-acyltransferase; Lauroyl-CoA + Acetyl-CoA <=> CoA + 3-Oxotetradecanoyl-CoA,#74C7C7
Reaction,R03858,Lauroyl-CoA:acetyl-CoA C-acyltransferase; Lauroyl-CoA + Acetyl-CoA <=> CoA + 3-Oxotetradecanoyl-CoA,#74C7C7
Reaction,R03858,Lauroyl-CoA:acetyl-CoA C-acyltransferase; Lauroyl-CoA + Acetyl-CoA <=> CoA + 3-Oxotetradecanoyl-CoA,#74C7C7
Reaction,R03858,Lauroyl-CoA:acetyl-CoA C-acyltransferase; Lauroyl-CoA + Acetyl-CoA <=> CoA + 3-Oxotetradecanoyl-CoA,#74C7C7
Reaction,R03858,Lauroyl-CoA:acetyl-CoA C-acyltransferase; Lauroyl-CoA + Acetyl-CoA <=> CoA + 3-Oxotetradecanoyl-CoA,#74C7C7
Reaction,R03858,Lauroyl-CoA:acetyl-CoA C-acyltransferase; Lauroyl-CoA + Acetyl-CoA <=> CoA + 3-Oxotetradecanoyl-CoA,#74C7C7
Reaction,R03858,Lauroyl-CoA:acetyl-CoA C-acyltransferase; Lauroyl-CoA + Acetyl-CoA <=> CoA + 3-Oxotetradecanoyl-CoA,#74C7C7
Reaction,R03858,Lauroyl-CoA:acetyl-CoA C-acyltransferase; Lauroyl-CoA + Acetyl-CoA <=> CoA + 3-Oxotetradecanoyl-CoA,#74C7C7
Reaction,R03858,Lauroyl-CoA:acetyl-CoA C-acyltransferase; Lauroyl-CoA + Acetyl-CoA <=> CoA + 3-Oxotetradecanoyl-CoA,#74C7C7
Reaction,R03858,Lauroyl-CoA:acetyl-CoA C-acyltransferase; Lauroyl-CoA + Acetyl-CoA <=> CoA + 3-Oxotetradecanoyl-CoA,#74C7C7
Reaction,R03858,Lauroyl-CoA:acetyl-CoA C-acyltransferase; Lauroyl-CoA + Acetyl-CoA <=> CoA + 3-Oxotetradecanoyl-CoA,#74C7C7
Reaction,R03858,Lauroyl-CoA:acetyl-CoA C-acyltransferase; Lauroyl-CoA + Acetyl-CoA <=> CoA + 3-Oxotetradecanoyl-CoA,#74C7C7
Reaction,R03858,Lauroyl-CoA:acetyl-CoA C-acyltransferase; Lauroyl-CoA + Acetyl-CoA <=> CoA + 3-Oxotetradecanoyl-CoA,#74C7C7
Reaction,R03858,Lauroyl-CoA:acetyl-CoA C-acyltransferase; Lauroyl-CoA + Acetyl-CoA <=> CoA + 3-Oxotetradecanoyl-CoA,#74C7C7
Reaction,R03858,Lauroyl-CoA:acetyl-CoA C-acyltransferase; Lauroyl-CoA + Acetyl-CoA <=> CoA + 3-Oxotetradecanoyl-CoA,#74C7C7
Reaction,R03858,Lauroyl-CoA:acetyl-CoA C-acyltransferase; Lauroyl-CoA + Acetyl-CoA <=> CoA + 3-Oxotetradecanoyl-CoA,#74C7C7
Reaction,R03858,Lauroyl-CoA:acetyl-CoA C-acyltransferase; Lauroyl-CoA + Acetyl-CoA <=> CoA + 3-Oxotetradecanoyl-CoA,#74C7C7
Reaction,R03858,Lauroyl-CoA:acetyl-CoA C-acyltransferase; Lauroyl-CoA + Acetyl-CoA <=> CoA + 3-Oxotetradecanoyl-CoA,#74C7C7
Reaction,R03858,Lauroyl-CoA:acetyl-CoA C-acyltransferase; Lauroyl-CoA + Acetyl-CoA <=> CoA + 3-Oxotetradecanoyl-CoA,#74C7C7
Reaction,R03858,Lauroyl-CoA:acetyl-CoA C-acyltransferase; Lauroyl-CoA + Acetyl-CoA <=> CoA + 3-Oxotetradecanoyl-CoA,#74C7C7
Reaction,R03858,Lauroyl-CoA:acetyl-CoA C-acyltransferase; Lauroyl-CoA + Acetyl-CoA <=> CoA + 3-Oxotetradecanoyl-CoA,#74C7C7
Reaction,R03858,Lauroyl-CoA:acetyl-CoA C-acyltransferase; Lauroyl-CoA + Acetyl-CoA <=> CoA + 3-Oxotetradecanoyl-CoA,#74C7C7
